venda_id,data,vendedor_id,regiao,categoria,produto,quantidade,preco_unitario,desconto_pct,receita,custo,lucro
9234,2023-01-09,7,Sudeste,Periféricos,Mouse Logitech,5,184.07,0.18,754.69,680.4,74.29
9235,2023-01-09,8,Sudeste,Smartphones,Xiaomi 12,3,2045.6,0.08,5645.86,4555.44,1090.42
9236,2023-01-09,9,Sudeste,Acessórios,Hub USB,13,99.11,0.06,1211.12,758.16,452.96
9237,2023-01-09,9,Sudeste,Acessórios,Carregador 65W,14,96.87,0.1,1220.56,816.48,404.08
9238,2023-01-09,10,Sudeste,Notebooks,Dell Inspiron,1,3243.94,0.05,3081.74,2177.28,904.46
9239,2023-01-09,12,Centro-Oeste,Monitores,"Dell 27""",1,1310.3,0.1,1179.27,807.84,371.43
9240,2023-01-09,14,Centro-Oeste,Acessórios,Cabo USB-C,3,102.13,0.09,278.81,174.96,103.85
9241,2023-01-09,14,Centro-Oeste,Smartphones,iPhone 13,2,2166.45,0.11,3856.28,3036.96,819.32
9242,2023-01-09,14,Centro-Oeste,Notebooks,HP Pavilion,2,3277.07,0.08,6029.81,4354.56,1675.25
9243,2023-01-09,15,Norte,Acessórios,Cabo USB-C,10,106.83,0.13,929.42,583.2,346.22
9244,2023-01-09,15,Norte,Monitores,"Samsung 32""",2,1358.68,0.07,2527.14,1615.68,911.46
9245,2023-01-09,15,Norte,Notebooks,Asus VivoBook,1,3111.27,0.07,2893.48,2177.28,716.2
9246,2023-01-09,16,Norte,Acessórios,Suporte Notebook,10,104.75,0.06,984.65,583.2,401.45
9247,2023-01-09,16,Norte,Notebooks,Dell Inspiron,2,3149.2,0.11,5605.58,4354.56,1251.02
9248,2023-01-09,16,Norte,Notebooks,HP Pavilion,1,3186.55,0.14,2740.43,2177.28,563.15
9249,2023-01-09,19,Nordeste,Monitores,"LG 24""",2,1339.8,0.11,2384.84,1615.68,769.16
9250,2023-01-09,19,Nordeste,Notebooks,Asus VivoBook,1,3151.35,0.06,2962.27,2177.28,784.99
9251,2023-01-09,19,Nordeste,Periféricos,Headset HyperX,2,210.73,0.22,328.74,272.16,56.58
9252,2023-01-09,22,Nordeste,Notebooks,Lenovo IdeaPad,2,3404.99,0.11,6060.88,4354.56,1706.32
9253,2023-01-10,1,Sul,Smartphones,Samsung A54,3,2202.94,0.04,6344.47,4555.44,1789.03
9254,2023-01-10,1,Sul,Periféricos,Mouse Logitech,4,197.54,0.14,679.54,544.32,135.22
9255,2023-01-10,4,Sul,Monitores,"Dell 27""",3,1135.31,0.1,3065.34,2423.52,641.82
9256,2023-01-10,5,Sudeste,Notebooks,Dell Inspiron,2,3249.85,0.05,6174.71,4354.56,1820.15
9257,2023-01-10,5,Sudeste,Acessórios,Carregador 65W,20,100.63,0.09,1831.47,1166.4,665.07
9258,2023-01-10,6,Sudeste,Monitores,"AOC 24""",3,1185.04,0.09,3235.16,2423.52,811.64
9259,2023-01-10,7,Sudeste,Periféricos,Webcam Logitech,5,175.33,0.2,701.32,680.4,20.92
9260,2023-01-10,7,Sudeste,Periféricos,Teclado Redragon,7,203.79,0.18,1169.75,952.56,217.19
9261,2023-01-10,7,Sudeste,Smartphones,Samsung A54,3,2003.05,0.06,5648.6,4555.44,1093.16
9262,2023-01-10,8,Sudeste,Acessórios,Suporte Notebook,5,92.29,0.08,424.53,291.6,132.93
9263,2023-01-10,9,Sudeste,Acessórios,Cabo USB-C,10,95.0,0.1,855.0,583.2,271.8
9264,2023-01-10,9,Sudeste,Monitores,"LG 24""",1,1243.72,0.09,1131.79,807.84,323.95
9265,2023-01-10,11,Centro-Oeste,Monitores,"LG 24""",1,1087.9,0.03,1055.26,807.84,247.42
9266,2023-01-10,11,Centro-Oeste,Monitores,"Samsung 32""",3,1139.77,0.06,3214.15,2423.52,790.63
9267,2023-01-10,15,Norte,Notebooks,Dell Inspiron,2,3251.37,0.15,5527.33,4354.56,1172.77
9268,2023-01-10,16,Norte,Periféricos,Teclado Redragon,1,175.99,0.23,135.51,136.08,0.01
9269,2023-01-10,17,Norte,Smartphones,iPhone 13,2,1873.89,0.09,3410.48,3036.96,373.52
9270,2023-01-10,17,Norte,Periféricos,Teclado Redragon,10,196.39,0.2,1571.12,1360.8,210.32
9271,2023-01-10,17,Norte,Monitores,"LG 24""",2,1111.4,0.13,1933.84,1615.68,318.16
9272,2023-01-10,18,Norte,Smartphones,Samsung A54,1,2255.24,0.11,2007.16,1518.48,488.68
9273,2023-01-10,18,Norte,Acessórios,Carregador 65W,6,111.27,0.11,594.18,349.92,244.26
9274,2023-01-10,18,Norte,Smartphones,Samsung A54,2,2113.37,0.13,3677.26,3036.96,640.3
9275,2023-01-10,19,Nordeste,Notebooks,Asus VivoBook,1,2897.48,0.06,2723.63,2177.28,546.35
9276,2023-01-10,19,Nordeste,Periféricos,Webcam Logitech,8,175.64,0.2,1124.1,1088.64,35.46
9277,2023-01-10,19,Nordeste,Smartphones,Samsung A54,2,1866.12,0.1,3359.02,3036.96,322.06
9278,2023-01-10,20,Nordeste,Periféricos,Webcam Logitech,10,216.42,0.2,1731.36,1360.8,370.56
9279,2023-01-10,20,Nordeste,Smartphones,Samsung A54,2,2215.5,0.05,4209.45,3036.96,1172.49
9280,2023-01-10,21,Nordeste,Monitores,"Dell 27""",2,1225.54,0.04,2353.04,1615.68,737.36
9281,2023-01-10,21,Nordeste,Periféricos,Headset HyperX,2,198.92,0.16,334.19,272.16,62.03
9282,2023-01-10,21,Nordeste,Acessórios,Suporte Notebook,14,106.61,0.07,1388.06,816.48,571.58
9283,2023-01-10,22,Nordeste,Monitores,"Samsung 32""",1,1308.56,0.04,1256.22,807.84,448.38
9284,2023-01-11,1,Sul,Monitores,"LG 24""",1,1304.51,0.03,1265.37,807.84,457.53
9285,2023-01-11,2,Sul,Monitores,"LG 24""",3,1348.35,0.1,3640.54,2423.52,1217.02
9286,2023-01-11,2,Sul,Smartphones,Samsung A54,2,2277.24,0.1,4099.03,3036.96,1062.07
9287,2023-01-11,3,Sul,Notebooks,Dell Inspiron,1,2792.48,0.08,2569.08,2177.28,391.8
9288,2023-01-11,5,Sudeste,Smartphones,Xiaomi 12,3,2303.37,0.08,6357.3,4555.44,1801.86
9289,2023-01-11,5,Sudeste,Periféricos,Mouse Logitech,1,179.69,0.16,150.94,136.08,14.86
9290,2023-01-11,6,Sudeste,Periféricos,Teclado Redragon,2,191.32,0.15,325.24,272.16,53.08
9291,2023-01-11,6,Sudeste,Acessórios,Hub USB,2,107.33,0.08,197.49,116.64,80.85
9292,2023-01-11,7,Sudeste,Notebooks,Asus VivoBook,2,3145.7,0.04,6039.74,4354.56,1685.18
9293,2023-01-11,8,Sudeste,Monitores,"Samsung 32""",3,1327.83,0.1,3585.14,2423.52,1161.62
9294,2023-01-11,9,Sudeste,Notebooks,Dell Inspiron,1,3367.05,0.05,3198.7,2177.28,1021.42
9295,2023-01-11,9,Sudeste,Smartphones,Motorola Edge,3,2190.25,0.09,5979.38,4555.44,1423.94
9296,2023-01-11,11,Centro-Oeste,Notebooks,HP Pavilion,1,3080.19,0.03,2987.78,2177.28,810.5
9297,2023-01-11,11,Centro-Oeste,Periféricos,Teclado Redragon,2,220.72,0.18,361.98,272.16,89.82
9298,2023-01-11,11,Centro-Oeste,Notebooks,HP Pavilion,2,3355.57,0.05,6375.58,4354.56,2021.02
9299,2023-01-11,12,Centro-Oeste,Notebooks,HP Pavilion,2,3279.5,0.03,6362.23,4354.56,2007.67
9300,2023-01-11,13,Centro-Oeste,Smartphones,Motorola Edge,3,2137.71,0.11,5707.69,4555.44,1152.25
9301,2023-01-11,14,Centro-Oeste,Periféricos,Headset HyperX,5,202.3,0.18,829.43,680.4,149.03
9302,2023-01-11,15,Norte,Notebooks,Dell Inspiron,2,3424.52,0.14,5890.17,4354.56,1535.61
9303,2023-01-11,17,Norte,Monitores,"Dell 27""",1,1142.48,0.1,1028.23,807.84,220.39
9304,2023-01-11,20,Nordeste,Notebooks,Lenovo IdeaPad,1,3197.6,0.06,3005.74,2177.28,828.46
9305,2023-01-11,21,Nordeste,Acessórios,Hub USB,13,89.19,0.03,1124.69,758.16,366.53
9306,2023-01-11,22,Nordeste,Notebooks,Asus VivoBook,2,3239.67,0.09,5896.2,4354.56,1541.64
9307,2023-01-11,22,Nordeste,Acessórios,Suporte Notebook,5,106.83,0.11,475.39,291.6,183.79
9308,2023-01-12,1,Sul,Notebooks,Asus VivoBook,1,2817.22,0.06,2648.19,2177.28,470.91
9309,2023-01-12,1,Sul,Monitores,"LG 24""",3,1227.96,0.08,3389.17,2423.52,965.65
9310,2023-01-12,3,Sul,Smartphones,iPhone 13,2,1875.4,0.07,3488.24,3036.96,451.28
9311,2023-01-12,3,Sul,Periféricos,Headset HyperX,3,199.19,0.19,484.03,408.24,75.79
9312,2023-01-12,5,Sudeste,Monitores,"AOC 24""",1,1322.68,0.08,1216.87,807.84,409.03
9313,2023-01-12,7,Sudeste,Notebooks,Asus VivoBook,2,2727.35,0.06,5127.42,4354.56,772.86
9314,2023-01-12,7,Sudeste,Notebooks,Asus VivoBook,1,3277.72,0.04,3146.61,2177.28,969.33
9315,2023-01-12,7,Sudeste,Notebooks,Dell Inspiron,2,2768.88,0.02,5427.0,4354.56,1072.44
9316,2023-01-12,8,Sudeste,Monitores,"AOC 24""",1,1141.31,0.09,1038.59,807.84,230.75
9317,2023-01-12,10,Sudeste,Smartphones,Xiaomi 12,2,2278.9,0.1,4102.02,3036.96,1065.06
9318,2023-01-12,11,Centro-Oeste,Notebooks,HP Pavilion,2,3085.56,0.08,5677.43,4354.56,1322.87
9319,2023-01-12,11,Centro-Oeste,Notebooks,Lenovo IdeaPad,2,3350.37,0.08,6164.68,4354.56,1810.12
9320,2023-01-12,12,Centro-Oeste,Acessórios,Suporte Notebook,11,89.93,0.09,900.2,641.52,258.68
9321,2023-01-12,12,Centro-Oeste,Acessórios,Hub USB,11,97.68,0.04,1031.5,641.52,389.98
9322,2023-01-12,12,Centro-Oeste,Acessórios,Cabo USB-C,5,111.08,0.04,533.18,291.6,241.58
9323,2023-01-12,14,Centro-Oeste,Notebooks,Dell Inspiron,1,3245.2,0.11,2888.23,2177.28,710.95
9324,2023-01-12,15,Norte,Monitores,"AOC 24""",1,1214.89,0.14,1044.81,807.84,236.97
9325,2023-01-12,16,Norte,Acessórios,Carregador 65W,5,96.27,0.1,433.21,291.6,141.61
9326,2023-01-12,19,Nordeste,Periféricos,Teclado Redragon,9,191.83,0.19,1398.44,1224.72,173.72
9327,2023-01-12,21,Nordeste,Notebooks,Asus VivoBook,1,3229.86,0.11,2874.58,2177.28,697.3
9328,2023-01-12,21,Nordeste,Notebooks,HP Pavilion,1,2875.94,0.05,2732.14,2177.28,554.86
9329,2023-01-12,22,Nordeste,Acessórios,Suporte Notebook,1,92.75,0.04,89.04,58.32,30.72
9330,2023-01-12,22,Nordeste,Notebooks,Lenovo IdeaPad,1,2887.16,0.12,2540.7,2177.28,363.42
9331,2023-01-13,4,Sul,Acessórios,Suporte Notebook,4,100.95,0.02,395.72,233.28,162.44
9332,2023-01-13,5,Sudeste,Notebooks,HP Pavilion,1,3048.68,0.02,2987.71,2177.28,810.43
9333,2023-01-13,5,Sudeste,Smartphones,Motorola Edge,3,2128.06,0.02,6256.5,4555.44,1701.06
9334,2023-01-13,5,Sudeste,Monitores,"LG 24""",1,1250.58,0.02,1225.57,807.84,417.73
9335,2023-01-13,6,Sudeste,Acessórios,Cabo USB-C,13,94.07,0.05,1161.76,758.16,403.6
9336,2023-01-13,6,Sudeste,Monitores,"LG 24""",3,1300.19,0.03,3783.55,2423.52,1360.03
9337,2023-01-13,7,Sudeste,Monitores,"AOC 24""",3,1330.82,0.1,3593.21,2423.52,1169.69
9338,2023-01-13,7,Sudeste,Periféricos,Webcam Logitech,2,181.43,0.18,297.55,272.16,25.39
9339,2023-01-13,8,Sudeste,Periféricos,Webcam Logitech,2,221.3,0.19,358.51,272.16,86.35
9340,2023-01-13,9,Sudeste,Acessórios,Suporte Notebook,19,91.98,0.08,1607.81,1108.08,499.73
9341,2023-01-13,10,Sudeste,Periféricos,Webcam Logitech,5,205.23,0.17,851.7,680.4,171.3
9342,2023-01-13,11,Centro-Oeste,Monitores,"AOC 24""",3,1343.97,0.11,3588.4,2423.52,1164.88
9343,2023-01-13,11,Centro-Oeste,Notebooks,HP Pavilion,2,2794.39,0.05,5309.34,4354.56,954.78
9344,2023-01-13,12,Centro-Oeste,Periféricos,Webcam Logitech,1,211.52,0.22,164.99,136.08,28.91
9345,2023-01-13,14,Centro-Oeste,Acessórios,Suporte Notebook,11,110.13,0.03,1175.09,641.52,533.57
9346,2023-01-13,14,Centro-Oeste,Acessórios,Carregador 65W,3,93.93,0.11,250.79,174.96,75.83
9347,2023-01-13,15,Norte,Monitores,"AOC 24""",3,1200.45,0.14,3097.16,2423.52,673.64
9348,2023-01-13,19,Nordeste,Monitores,"Dell 27""",2,1225.29,0.03,2377.06,1615.68,761.38
9349,2023-01-13,19,Nordeste,Smartphones,Samsung A54,1,2000.09,0.05,1900.09,1518.48,381.61
9350,2023-01-13,21,Nordeste,Monitores,"Samsung 32""",3,1132.1,0.05,3226.48,2423.52,802.96
9351,2023-01-13,22,Nordeste,Notebooks,HP Pavilion,1,2734.19,0.09,2488.11,2177.28,310.83
9352,2023-01-13,22,Nordeste,Smartphones,Motorola Edge,2,2120.2,0.06,3985.98,3036.96,949.02
9353,2023-01-14,1,Sul,Periféricos,Teclado Redragon,8,194.91,0.14,1340.98,1088.64,252.34
9354,2023-01-14,1,Sul,Periféricos,Teclado Redragon,4,177.26,0.12,623.96,544.32,79.64
9355,2023-01-14,1,Sul,Smartphones,iPhone 13,2,2245.18,0.06,4220.94,3036.96,1183.98
9356,2023-01-14,2,Sul,Smartphones,Xiaomi 12,1,2341.43,0.04,2247.77,1518.48,729.29
9357,2023-01-14,3,Sul,Notebooks,HP Pavilion,2,2945.31,0.08,5419.37,4354.56,1064.81
9358,2023-01-14,3,Sul,Notebooks,Asus VivoBook,1,3069.73,0.05,2916.24,2177.28,738.96
9359,2023-01-14,3,Sul,Acessórios,Cabo USB-C,19,101.4,0.03,1868.8,1108.08,760.72
9360,2023-01-14,4,Sul,Monitores,"Samsung 32""",1,1187.05,0.08,1092.09,807.84,284.25
9361,2023-01-14,5,Sudeste,Monitores,"Samsung 32""",1,1104.28,0.02,1082.19,807.84,274.35
9362,2023-01-14,6,Sudeste,Smartphones,Motorola Edge,2,2220.82,0.04,4263.97,3036.96,1227.01
9363,2023-01-14,6,Sudeste,Acessórios,Hub USB,20,90.71,0.02,1777.92,1166.4,611.52
9364,2023-01-14,8,Sudeste,Smartphones,Motorola Edge,2,2235.71,0.07,4158.42,3036.96,1121.46
9365,2023-01-14,10,Sudeste,Smartphones,iPhone 13,2,1987.46,0.07,3696.68,3036.96,659.72
9366,2023-01-14,10,Sudeste,Acessórios,Carregador 65W,15,88.48,0.07,1234.3,874.8,359.5
9367,2023-01-14,11,Centro-Oeste,Acessórios,Suporte Notebook,1,98.02,0.05,93.12,58.32,34.8
9368,2023-01-14,11,Centro-Oeste,Periféricos,Mouse Logitech,9,196.88,0.17,1470.69,1224.72,245.97
9369,2023-01-14,13,Centro-Oeste,Smartphones,Xiaomi 12,3,2082.52,0.04,5997.66,4555.44,1442.22
9370,2023-01-14,17,Norte,Acessórios,Carregador 65W,5,87.6,0.08,402.96,291.6,111.36
9371,2023-01-14,18,Norte,Smartphones,Xiaomi 12,1,2273.04,0.07,2113.93,1518.48,595.45
9372,2023-01-14,18,Norte,Acessórios,Hub USB,16,109.75,0.11,1562.84,933.12,629.72
9373,2023-01-14,19,Nordeste,Smartphones,Motorola Edge,2,2045.83,0.11,3641.58,3036.96,604.62
9374,2023-01-14,21,Nordeste,Notebooks,HP Pavilion,2,3103.64,0.05,5896.92,4354.56,1542.36
9375,2023-01-14,22,Nordeste,Monitores,"LG 24""",2,1332.79,0.1,2399.02,1615.68,783.34
9376,2023-01-14,22,Nordeste,Acessórios,Suporte Notebook,17,98.1,0.08,1534.28,991.44,542.84
9377,2023-01-15,1,Sul,Acessórios,Suporte Notebook,12,97.07,0.06,1094.95,699.84,395.11
9378,2023-01-15,3,Sul,Periféricos,Headset HyperX,5,181.64,0.15,771.97,680.4,91.57
9379,2023-01-15,3,Sul,Acessórios,Carregador 65W,12,108.07,0.1,1167.16,699.84,467.32
9380,2023-01-15,5,Sudeste,Periféricos,Webcam Logitech,6,222.36,0.15,1134.04,816.48,317.56
9381,2023-01-15,7,Sudeste,Acessórios,Hub USB,9,93.32,0.03,814.68,524.88,289.8
9382,2023-01-15,7,Sudeste,Smartphones,Motorola Edge,2,2188.02,0.09,3982.2,3036.96,945.24
9383,2023-01-15,8,Sudeste,Acessórios,Carregador 65W,1,101.68,0.03,98.63,58.32,40.31
9384,2023-01-15,10,Sudeste,Acessórios,Carregador 65W,2,99.56,0.08,183.19,116.64,66.55
9385,2023-01-15,11,Centro-Oeste,Monitores,"AOC 24""",3,1199.31,0.07,3346.07,2423.52,922.55
9386,2023-01-15,11,Centro-Oeste,Periféricos,Mouse Logitech,6,191.02,0.15,974.2,816.48,157.72
9387,2023-01-15,12,Centro-Oeste,Smartphones,Motorola Edge,2,1936.8,0.04,3718.66,3036.96,681.7
9388,2023-01-15,14,Centro-Oeste,Smartphones,Samsung A54,2,2119.34,0.09,3857.2,3036.96,820.24
9389,2023-01-15,15,Norte,Smartphones,Xiaomi 12,2,1890.86,0.06,3554.82,3036.96,517.86
9390,2023-01-15,16,Norte,Periféricos,Teclado Redragon,10,205.51,0.25,1541.32,1360.8,180.52
9391,2023-01-15,16,Norte,Notebooks,Asus VivoBook,2,3221.26,0.11,5733.84,4354.56,1379.28
9392,2023-01-15,17,Norte,Smartphones,Motorola Edge,1,2276.75,0.05,2162.91,1518.48,644.43
9393,2023-01-15,19,Nordeste,Smartphones,Xiaomi 12,1,2161.82,0.1,1945.64,1518.48,427.16
9394,2023-01-15,19,Nordeste,Notebooks,HP Pavilion,1,3001.01,0.05,2850.96,2177.28,673.68
9395,2023-01-15,19,Nordeste,Acessórios,Suporte Notebook,9,89.37,0.05,764.11,524.88,239.23
9396,2023-01-15,20,Nordeste,Smartphones,iPhone 13,2,1925.89,0.12,3389.57,3036.96,352.61
9397,2023-01-15,20,Nordeste,Acessórios,Hub USB,11,110.95,0.06,1147.22,641.52,505.7
9398,2023-01-15,20,Nordeste,Notebooks,Asus VivoBook,1,3132.11,0.05,2975.5,2177.28,798.22
9399,2023-01-15,21,Nordeste,Periféricos,Teclado Redragon,2,213.75,0.22,333.45,272.16,61.29
9400,2023-01-15,21,Nordeste,Notebooks,Lenovo IdeaPad,1,3214.9,0.11,2861.26,2177.28,683.98
9401,2023-01-15,21,Nordeste,Notebooks,Lenovo IdeaPad,1,2783.79,0.07,2588.92,2177.28,411.64
9402,2023-01-16,1,Sul,Monitores,"Samsung 32""",2,1200.72,0.07,2233.34,1615.68,617.66
9403,2023-01-16,1,Sul,Smartphones,Motorola Edge,2,2197.92,0.05,4176.05,3036.96,1139.09
9404,2023-01-16,2,Sul,Periféricos,Teclado Redragon,10,202.2,0.15,1718.7,1360.8,357.9
9405,2023-01-16,5,Sudeste,Notebooks,Lenovo IdeaPad,1,3036.01,0.06,2853.85,2177.28,676.57
9406,2023-01-16,5,Sudeste,Smartphones,Samsung A54,3,2115.8,0.08,5839.61,4555.44,1284.17
9407,2023-01-16,6,Sudeste,Acessórios,Carregador 65W,11,90.84,0.09,909.31,641.52,267.79
9408,2023-01-16,6,Sudeste,Monitores,"Samsung 32""",1,1294.01,0.08,1190.49,807.84,382.65
9409,2023-01-16,7,Sudeste,Periféricos,Webcam Logitech,5,177.55,0.14,763.47,680.4,83.07
9410,2023-01-16,8,Sudeste,Acessórios,Suporte Notebook,20,95.93,0.1,1726.74,1166.4,560.34
9411,2023-01-16,8,Sudeste,Notebooks,Dell Inspiron,2,3008.58,0.02,5896.82,4354.56,1542.26
9412,2023-01-16,9,Sudeste,Periféricos,Mouse Logitech,7,214.64,0.14,1292.13,952.56,339.57
9413,2023-01-16,11,Centro-Oeste,Smartphones,Motorola Edge,2,1937.83,0.07,3604.36,3036.96,567.4
9414,2023-01-16,11,Centro-Oeste,Smartphones,Motorola Edge,1,2312.56,0.06,2173.81,1518.48,655.33
9415,2023-01-16,13,Centro-Oeste,Smartphones,Xiaomi 12,3,2199.4,0.03,6400.25,4555.44,1844.81
9416,2023-01-16,14,Centro-Oeste,Acessórios,Suporte Notebook,2,101.72,0.12,179.03,116.64,62.39
9417,2023-01-16,14,Centro-Oeste,Monitores,"LG 24""",1,1272.77,0.05,1209.13,807.84,401.29
9418,2023-01-16,16,Norte,Notebooks,HP Pavilion,2,3217.4,0.07,5984.36,4354.56,1629.8
9419,2023-01-16,16,Norte,Notebooks,Lenovo IdeaPad,1,3011.36,0.09,2740.34,2177.28,563.06
9420,2023-01-16,16,Norte,Smartphones,iPhone 13,3,2277.83,0.11,6081.81,4555.44,1526.37
9421,2023-01-16,18,Norte,Acessórios,Cabo USB-C,15,87.51,0.13,1142.01,874.8,267.21
9422,2023-01-16,18,Norte,Acessórios,Hub USB,2,96.51,0.14,166.0,116.64,49.36
9423,2023-01-16,18,Norte,Notebooks,Lenovo IdeaPad,1,2854.58,0.11,2540.58,2177.28,363.3
9424,2023-01-16,19,Nordeste,Smartphones,Motorola Edge,1,2108.16,0.07,1960.59,1518.48,442.11
9425,2023-01-16,21,Nordeste,Smartphones,iPhone 13,1,2063.39,0.06,1939.59,1518.48,421.11
9426,2023-01-16,22,Nordeste,Periféricos,Teclado Redragon,9,185.57,0.18,1369.51,1224.72,144.79
9427,2023-01-16,22,Nordeste,Smartphones,iPhone 13,2,1971.31,0.09,3587.78,3036.96,550.82
9428,2023-01-17,1,Sul,Smartphones,iPhone 13,3,2122.83,0.03,6177.44,4555.44,1622.0
9429,2023-01-17,2,Sul,Smartphones,iPhone 13,3,2155.89,0.08,5950.26,4555.44,1394.82
9430,2023-01-17,4,Sul,Notebooks,Lenovo IdeaPad,1,3235.94,0.03,3138.86,2177.28,961.58
9431,2023-01-17,5,Sudeste,Smartphones,Xiaomi 12,3,2224.08,0.04,6405.35,4555.44,1849.91
9432,2023-01-17,6,Sudeste,Acessórios,Cabo USB-C,11,93.97,0.04,992.32,641.52,350.8
9433,2023-01-17,7,Sudeste,Acessórios,Hub USB,16,109.42,0.09,1593.16,933.12,660.04
9434,2023-01-17,8,Sudeste,Periféricos,Headset HyperX,5,187.29,0.17,777.25,680.4,96.85
9435,2023-01-17,8,Sudeste,Acessórios,Suporte Notebook,3,103.37,0.09,282.2,174.96,107.24
9436,2023-01-17,10,Sudeste,Smartphones,Motorola Edge,1,2257.41,0.09,2054.24,1518.48,535.76
9437,2023-01-17,10,Sudeste,Notebooks,Dell Inspiron,2,2820.27,0.04,5414.92,4354.56,1060.36
9438,2023-01-17,11,Centro-Oeste,Smartphones,Motorola Edge,2,2301.34,0.12,4050.36,3036.96,1013.4
9439,2023-01-17,11,Centro-Oeste,Acessórios,Suporte Notebook,4,96.5,0.06,362.84,233.28,129.56
9440,2023-01-17,12,Centro-Oeste,Monitores,"LG 24""",3,1126.34,0.08,3108.7,2423.52,685.18
9441,2023-01-17,12,Centro-Oeste,Smartphones,Motorola Edge,3,1916.18,0.06,5403.63,4555.44,848.19
9442,2023-01-17,14,Centro-Oeste,Smartphones,Samsung A54,3,2276.92,0.1,6147.68,4555.44,1592.24
9443,2023-01-17,14,Centro-Oeste,Notebooks,Lenovo IdeaPad,1,3015.59,0.05,2864.81,2177.28,687.53
9444,2023-01-17,15,Norte,Periféricos,Teclado Redragon,3,201.68,0.25,453.78,408.24,45.54
9445,2023-01-17,16,Norte,Monitores,"LG 24""",2,1214.32,0.11,2161.49,1615.68,545.81
9446,2023-01-17,16,Norte,Smartphones,Motorola Edge,3,1868.27,0.15,4764.09,4555.44,208.65
9447,2023-01-17,17,Norte,Monitores,"LG 24""",3,1285.46,0.15,3277.92,2423.52,854.4
9448,2023-01-17,19,Nordeste,Smartphones,Xiaomi 12,2,2229.05,0.06,4190.61,3036.96,1153.65
9449,2023-01-17,19,Nordeste,Acessórios,Carregador 65W,1,92.07,0.08,84.7,58.32,26.38
9450,2023-01-17,19,Nordeste,Periféricos,Mouse Logitech,9,218.2,0.16,1649.59,1224.72,424.87
9451,2023-01-17,20,Nordeste,Notebooks,Dell Inspiron,1,2751.91,0.05,2614.31,2177.28,437.03
9452,2023-01-18,1,Sul,Periféricos,Mouse Logitech,10,201.29,0.15,1710.96,1360.8,350.16
9453,2023-01-18,2,Sul,Acessórios,Cabo USB-C,1,100.34,0.1,90.31,58.32,31.99
9454,2023-01-18,3,Sul,Acessórios,Cabo USB-C,1,108.12,0.03,104.88,58.32,46.56
9455,2023-01-18,4,Sul,Smartphones,Motorola Edge,2,2289.69,0.04,4396.2,3036.96,1359.24
9456,2023-01-18,4,Sul,Acessórios,Suporte Notebook,4,109.28,0.03,424.01,233.28,190.73
9457,2023-01-18,5,Sudeste,Periféricos,Mouse Logitech,6,213.38,0.18,1049.83,816.48,233.35
9458,2023-01-18,5,Sudeste,Notebooks,Asus VivoBook,2,3110.86,0.1,5599.55,4354.56,1244.99
9459,2023-01-18,5,Sudeste,Acessórios,Hub USB,15,106.41,0.04,1532.3,874.8,657.5
9460,2023-01-18,6,Sudeste,Periféricos,Mouse Logitech,6,195.6,0.15,997.56,816.48,181.08
9461,2023-01-18,6,Sudeste,Notebooks,Lenovo IdeaPad,1,3242.27,0.07,3015.31,2177.28,838.03
9462,2023-01-18,6,Sudeste,Acessórios,Carregador 65W,2,90.56,0.09,164.82,116.64,48.18
9463,2023-01-18,7,Sudeste,Smartphones,Xiaomi 12,1,2279.93,0.06,2143.13,1518.48,624.65
9464,2023-01-18,7,Sudeste,Acessórios,Suporte Notebook,14,106.38,0.07,1385.07,816.48,568.59
9465,2023-01-18,7,Sudeste,Smartphones,Motorola Edge,2,2122.21,0.08,3904.87,3036.96,867.91
9466,2023-01-18,8,Sudeste,Smartphones,Motorola Edge,2,2161.8,0.03,4193.89,3036.96,1156.93
9467,2023-01-18,10,Sudeste,Notebooks,Dell Inspiron,1,2725.42,0.02,2670.91,2177.28,493.63
9468,2023-01-18,12,Centro-Oeste,Acessórios,Suporte Notebook,9,92.13,0.11,737.96,524.88,213.08
9469,2023-01-18,12,Centro-Oeste,Acessórios,Cabo USB-C,8,87.9,0.1,632.88,466.56,166.32
9470,2023-01-18,12,Centro-Oeste,Monitores,"Dell 27""",1,1125.77,0.05,1069.48,807.84,261.64
9471,2023-01-18,14,Centro-Oeste,Monitores,"Dell 27""",1,1135.49,0.09,1033.3,807.84,225.46
9472,2023-01-18,15,Norte,Periféricos,Teclado Redragon,6,209.98,0.22,982.71,816.48,166.23
9473,2023-01-18,19,Nordeste,Smartphones,Motorola Edge,2,2123.31,0.09,3864.42,3036.96,827.46
9474,2023-01-18,19,Nordeste,Notebooks,Dell Inspiron,1,3249.53,0.03,3152.04,2177.28,974.76
9475,2023-01-18,21,Nordeste,Notebooks,Dell Inspiron,1,3122.03,0.09,2841.05,2177.28,663.77
9476,2023-01-18,22,Nordeste,Smartphones,Motorola Edge,3,2158.9,0.06,6088.1,4555.44,1532.66
9477,2023-01-18,22,Nordeste,Periféricos,Teclado Redragon,5,221.47,0.16,930.17,680.4,249.77
9478,2023-01-19,2,Sul,Monitores,"AOC 24""",1,1355.45,0.05,1287.68,807.84,479.84
9479,2023-01-19,3,Sul,Smartphones,iPhone 13,3,2193.63,0.02,6449.27,4555.44,1893.83
9480,2023-01-19,3,Sul,Notebooks,Asus VivoBook,2,3001.73,0.07,5583.22,4354.56,1228.66
